class, exp, lyamda, value
6,1066,272.43,126.4
6,1066,272.47,122
6,1066,272.5,105.8
6,1066,272.54,85.2
6,1066,272.58,155.4
6,1066,272.61,100.4
6,1066,272.65,174.6
6,1066,272.68,135
6,1066,272.72,136.8
6,1066,272.75,173.2
6,1066,272.79,136.4
6,1066,272.82,108.2
6,1066,272.86,57.8
6,1066,272.89,97.8
6,1066,272.93,108.2
6,1066,272.96,152.4
6,1066,273,194.8
6,1066,273.03,84.2
6,1066,273.07,107.4
6,1066,273.11,133.2
6,1066,273.14,124.4
6,1066,273.18,127
6,1066,273.21,224
6,1066,273.25,168.2
6,1066,273.28,86.8
6,1066,273.32,103.2
6,1066,273.35,107.4
6,1066,273.39,140.6
6,1066,273.42,124.2
6,1066,273.46,222.4
6,1066,273.49,124
6,1066,273.53,100.6
6,1066,273.56,92.2
6,1066,273.6,111.8
6,1066,273.63,124.6
6,1066,273.67,126.6
6,1066,273.7,166
6,1066,273.74,166.2
6,1066,273.78,137.4
6,1066,273.81,66
6,1066,273.85,197
6,1066,273.88,187.2
6,1066,273.92,80.2
6,1066,273.95,216.8
6,1066,273.99,205.2
6,1066,274.02,132.6
6,1066,274.06,154.6
6,1066,274.09,85.6
6,1066,274.13,135.6
6,1066,274.16,168.2
6,1066,274.2,82.6
6,1066,274.23,139.8
6,1066,274.27,71.8
6,1066,274.3,106.4
6,1066,274.34,110.2
6,1066,274.37,147.8
6,1066,274.41,258
6,1066,274.44,90.4
6,1066,274.48,144.2
6,1066,274.51,204.8
6,1066,274.55,144.8
6,1066,274.58,184.4
6,1066,274.62,158.4
6,1066,274.65,169.8
6,1066,274.69,212.2
6,1066,274.72,125.4
6,1066,274.76,207.6
6,1066,274.79,228.4
6,1066,274.83,227.8
6,1066,274.86,170.8
6,1066,274.9,236.2
6,1066,274.93,178.8
6,1066,274.97,229
6,1066,275,60.2
6,1066,275.04,216.4
6,1066,275.07,100.2
6,1066,275.11,183.2
6,1066,275.14,235.2
6,1066,275.18,92.4
6,1066,275.21,210.2
6,1066,275.25,199.2
6,1066,275.28,92
6,1066,275.32,114.4
6,1066,275.35,174.2
6,1066,275.39,218.8
6,1066,275.42,71
6,1066,275.46,99.4
6,1066,275.49,127.8
6,1066,275.53,195.8
6,1066,275.56,115
6,1066,275.59,128.4
6,1066,275.63,180.4
6,1066,275.66,123.4
6,1066,275.7,49.8
6,1066,275.73,28.2
6,1066,275.77,82.4
6,1066,275.8,164.4
6,1066,275.84,128.8
6,1066,275.87,169
6,1066,275.91,81.6
6,1066,275.94,149
6,1066,275.98,195
6,1066,276.01,133.6
6,1066,276.05,58.8
6,1066,276.08,130.2
6,1066,276.12,87.4
6,1066,276.15,26
6,1066,276.19,177
6,1066,276.22,107.2
6,1066,276.26,130.6
6,1066,276.29,130.8
6,1066,276.32,135.2
6,1066,276.36,100.6
6,1066,276.39,200.2
6,1066,276.43,104.4
6,1066,276.46,119
6,1066,276.5,102.2
6,1066,276.53,118.6
6,1066,276.57,125.8
6,1066,276.6,293
6,1066,276.64,144.2
6,1066,276.67,145.2
6,1066,276.71,101.8
6,1066,276.74,184.4
6,1066,276.77,28
6,1066,276.81,114.6
6,1066,276.84,35.2
6,1066,276.88,123
6,1066,276.91,133.2
6,1066,276.95,90
6,1066,276.98,147.4
6,1066,277.02,87.4
6,1066,277.05,153.8
6,1066,277.09,166
6,1066,277.12,126
6,1066,277.15,163.4
6,1066,277.19,150.4
6,1066,277.22,210
6,1066,277.26,120.8
6,1066,277.29,109.4
6,1066,277.33,132
6,1066,277.36,40.4
6,1066,277.4,137.2
6,1066,277.43,115
6,1066,277.46,115.2
6,1066,277.5,121.4
6,1066,277.53,30
6,1066,277.57,110
6,1066,277.6,188.8
6,1066,277.64,111.4
6,1066,277.67,230.6
6,1066,277.71,121.6
6,1066,277.74,146
6,1066,277.77,89.8
6,1066,277.81,135.8
6,1066,277.84,187.4
6,1066,277.88,46.6
6,1066,277.91,168.4
6,1066,277.95,259.2
6,1066,277.98,416.4
6,1066,278.01,260.6
6,1066,278.05,162.2
6,1066,278.08,131.2
6,1066,278.12,158
6,1066,278.15,181
6,1066,278.19,82.2
6,1066,278.22,121.6
6,1066,278.25,98.2
6,1066,278.29,177.8
6,1066,278.32,100
6,1066,278.36,174.6
6,1066,278.39,65.8
6,1066,278.43,199.4
6,1066,278.46,116.8
6,1066,278.49,124.6
6,1066,278.53,110.4
6,1066,278.56,191
6,1066,278.6,148.6
6,1066,278.63,114.4
6,1066,278.67,138.6
6,1066,278.7,149.8
6,1066,278.73,107.8
6,1066,278.77,118.6
6,1066,278.8,293.4
6,1066,278.84,158.8
6,1066,278.87,219.8
6,1066,278.9,356.4
6,1066,278.94,380.2
6,1066,278.97,501.2
6,1066,279.01,709.6
6,1066,279.04,1102.4
6,1066,279.08,1614.4
6,1066,279.11,1350
6,1066,279.14,792.4
6,1066,279.18,431.4
6,1066,279.21,529.4
6,1066,279.25,694
6,1066,279.28,793.4
6,1066,279.31,902.6
6,1066,279.35,1223.2
6,1066,279.38,1744.4
6,1066,279.42,2559.6
6,1066,279.45,4087.2
6,1066,279.48,7710.2
6,1066,279.52,15024
6,1066,279.55,23971
6,1066,279.59,12593
6,1066,279.62,3121.2
6,1066,279.65,1218.2
6,1066,279.69,883.4
6,1066,279.72,1213.8
6,1066,279.76,1868.8
6,1066,279.79,3022.2
6,1066,279.82,2948.4
6,1066,279.86,1224.4
6,1066,279.89,628.4
6,1066,279.93,395.4
6,1066,279.96,478.6
6,1066,279.99,503.6
6,1066,280.03,698
6,1066,280.06,650.4
6,1066,280.1,1075.6
6,1066,280.13,1499.8
6,1066,280.16,2327.8
6,1066,280.2,4322
6,1066,280.23,8849.8
6,1066,280.26,15533
6,1066,280.3,9229.2
6,1066,280.33,1844.8
6,1066,280.37,740.8
6,1066,280.4,304.6
6,1066,280.43,308.4
6,1066,280.47,211.4
6,1066,280.5,334.2
6,1066,280.54,94.8
6,1066,280.57,179.8
6,1066,280.6,144.8
6,1066,280.64,186.6
6,1066,280.67,212.6
6,1066,280.7,58.6
6,1066,280.74,141.2
6,1066,280.77,194.2
6,1066,280.81,117.4
6,1066,280.84,98.4
6,1066,280.87,119.8
6,1066,280.91,167.4
6,1066,280.94,104
6,1066,280.97,28
6,1066,281.01,164.2
6,1066,281.04,149.6
6,1066,281.08,75.8
6,1066,281.11,124
6,1066,281.14,139
6,1066,281.18,107.2
6,1066,281.21,215.4
6,1066,281.24,150.4
6,1066,281.28,105.6
6,1066,281.31,152.4
6,1066,281.34,217.8
6,1066,281.38,121.4
6,1066,281.41,49.2
6,1066,281.45,113.8
6,1066,281.48,77.8
6,1066,281.51,149.2
6,1066,281.55,210.4
6,1066,281.58,130.4
6,1066,281.61,174
6,1066,281.65,66.4
6,1066,281.68,102.8
6,1066,281.71,184.2
6,1066,281.75,139.6
6,1066,281.78,183.2
6,1066,281.81,89.4
6,1066,281.85,142.6
6,1066,281.88,142.6
6,1066,281.92,87.4
6,1066,281.95,213
6,1066,281.98,156.2
6,1066,282.02,158.8
6,1066,282.05,108.2
6,1066,282.08,61.4
6,1066,282.12,60.6
6,1066,282.15,157.6
6,1066,282.18,102.8
6,1066,282.22,156.4
6,1066,282.25,130.4
6,1066,282.28,226.6
6,1066,282.32,141.4
6,1066,282.35,108.8
6,1066,282.38,173.2
6,1066,282.42,16.8
6,1066,282.45,174.2
6,1066,282.48,90.8
6,1066,282.52,54.4
6,1066,282.55,118
6,1066,282.58,171.4
6,1066,282.62,106.6
6,1066,282.65,69.2
6,1066,282.68,174.4
6,1066,282.72,186.4
6,1066,282.75,150.2
6,1066,282.78,97.6
6,1066,282.82,106
6,1066,282.85,151.4
6,1066,282.88,129.4
6,1066,282.92,109.4
6,1066,282.95,57.8
6,1066,282.98,55.6
6,1066,283.02,111.4
6,1066,283.05,86.2
6,1066,283.08,157.6
6,1066,283.12,136.2
6,1066,283.15,141.4
6,1066,283.18,72.6
6,1066,283.22,78
6,1066,283.25,100.8
6,1066,283.28,116.6
6,1066,283.32,180.6
6,1066,283.35,143.8
6,1066,283.38,119.2
6,1066,283.42,106.6
6,1066,283.45,217.4
6,1066,283.48,162.6
6,1066,283.52,141.6
6,1066,283.55,160.8
6,1066,283.58,268.4
6,1066,283.62,427.4
6,1066,283.65,645.4
6,1066,283.68,902.8
6,1066,283.71,639.8
6,1066,283.75,480
6,1066,283.78,505.6
6,1066,283.81,335.2
6,1066,283.85,253.2
6,1066,283.88,193.2
6,1066,283.91,193
6,1066,283.95,170.2
6,1066,283.98,130.6
6,1066,284.01,187.6
6,1066,284.05,87.4
6,1066,284.08,195
6,1066,284.11,99
6,1066,284.14,143.2
6,1066,284.18,130.8
6,1066,284.21,122.6
6,1066,284.24,111.4
6,1066,284.28,157
6,1066,284.31,105.4
6,1066,284.34,121.8
6,1066,284.38,144.6
6,1066,284.41,99.2
6,1066,284.44,73.2
6,1066,284.47,133
6,1066,284.51,80
6,1066,284.54,133.4
6,1066,284.57,54
6,1066,284.61,64.4
6,1066,284.64,143
6,1066,284.67,97.8
6,1066,284.7,160.2
6,1066,284.74,148.2
6,1066,284.77,106
6,1066,284.8,128.8
6,1066,284.84,192.6
6,1066,284.87,70.6
6,1066,284.9,140.6
6,1066,284.94,238.8
6,1066,284.97,125.4
6,1066,285,338.6
6,1066,285.03,281.2
6,1066,285.07,311.6
6,1066,285.1,271.2
6,1066,285.13,711
6,1066,285.16,1473.8
6,1066,285.2,2447.2
6,1066,285.23,2214.4
6,1066,285.26,486.6
6,1066,285.3,248.2
6,1066,285.33,153.6
6,1066,285.36,168.8
6,1066,285.39,114.2
6,1066,285.43,145.8
6,1066,285.46,113.6
6,1066,285.49,129.8
6,1066,285.53,51.8
6,1066,285.56,113.6
6,1066,285.59,146.6
6,1066,285.62,118.2
6,1066,285.66,118.2
6,1066,285.69,113.2
6,1066,285.72,118.4
6,1066,285.75,22.8
6,1066,285.79,133
6,1066,285.82,191.8
6,1066,285.85,99.8
6,1066,285.88,100.2
6,1066,285.92,80.8
6,1066,285.95,194.2
6,1066,285.98,99.2
6,1066,286.02,82.6
6,1066,286.05,191.6
6,1066,286.08,105.4
6,1066,286.11,157.2
6,1066,286.15,122.2
6,1066,286.18,131.2
6,1066,286.21,190.8
6,1066,286.24,127.6
6,1066,286.28,69.6
6,1066,286.31,66.8
6,1066,286.34,94.8
6,1066,286.37,93
6,1066,286.41,213
6,1066,286.44,89.4
6,1066,286.47,55
6,1066,286.5,77.8
6,1066,286.54,113.8
6,1066,286.57,19.8
6,1066,286.6,198
6,1066,286.63,56.6
6,1066,286.67,113.2
6,1066,286.7,133
6,1066,286.73,99.4
6,1066,286.76,198.6
6,1066,286.8,94.6
6,1066,286.83,212.6
6,1066,286.86,49.4
6,1066,286.89,158.6
6,1066,286.93,18.4
6,1066,286.96,144.2
6,1066,286.99,167.2
6,1066,287.02,84.4
6,1066,287.06,85.6
6,1066,287.09,57.4
6,1066,287.12,78.2
6,1066,287.15,125
6,1066,287.18,85.6
6,1066,287.22,115.2
6,1066,287.25,84.8
6,1066,287.28,67.6
6,1066,287.31,156.2
6,1066,287.35,124.8
6,1066,287.38,132.6
6,1066,287.41,73.8
6,1066,287.44,94
6,1066,287.48,194.6
6,1066,287.51,137.2
6,1066,287.54,125.2
6,1066,287.57,117.2
6,1066,287.6,212.4
6,1066,287.64,153
6,1066,287.67,92
6,1066,287.7,116.2
6,1066,287.73,113.6
6,1066,287.77,63.8
6,1066,287.8,51
6,1066,287.83,193
6,1066,287.86,141
6,1066,287.89,186.2
6,1066,287.93,166.2
6,1066,287.96,176.2
6,1066,287.99,207.6
6,1066,288.02,118.6
6,1066,288.06,114
6,1066,288.09,263.8
6,1066,288.12,399.2
6,1066,288.15,564
6,1066,288.18,423.2
6,1066,288.22,171.4
6,1066,288.25,176.4
6,1066,288.28,40.6
6,1066,288.31,109.6
6,1066,288.34,169.8
6,1066,288.38,207.2
6,1066,288.41,200.2
6,1066,288.44,200.2
6,1066,288.47,128.2
6,1066,288.51,192.8
6,1066,288.54,172.6
6,1066,288.57,185.6
6,1066,288.6,122.4
6,1066,288.63,110.8
6,1066,288.67,102
6,1066,288.7,125.8
6,1066,288.73,110
6,1066,288.76,132.6
6,1066,288.79,187
6,1066,288.83,189
6,1066,288.86,183.6
6,1066,288.89,132.6
6,1066,288.92,119
6,1066,288.95,130
6,1066,288.99,57.8
6,1066,289.02,67.8
6,1066,289.05,213.4
6,1066,289.08,145.8
6,1066,289.11,102.2
6,1066,289.14,54.4
6,1066,289.18,108.6
6,1066,289.21,15.4
6,1066,289.24,116.4
6,1066,289.27,146.6
6,1066,289.3,126.8
6,1066,289.34,152.2
6,1066,289.37,149.6
6,1066,289.4,147.8
6,1066,289.43,48
6,1066,289.46,140.2
6,1066,289.5,116.4
6,1066,289.53,15.8
6,1066,289.56,127.4
6,1066,289.59,190
6,1066,289.62,94.8
6,1066,289.65,153.6
6,1066,289.69,153.6
6,1066,289.72,84
6,1066,289.75,97.8
6,1066,289.78,117.2
6,1066,289.81,135.6
6,1066,289.85,101
6,1066,289.88,161.2
6,1066,289.91,200
6,1066,289.94,152.4
6,1066,289.97,60.4
6,1066,290,141.8
6,1066,290.04,99.4
6,1066,290.07,74.2
6,1066,290.1,183
6,1066,290.13,101
6,1066,290.16,163.4
6,1066,290.19,79
6,1066,290.23,120.6
6,1066,290.26,172.8
6,1066,290.29,22
6,1066,290.32,133.8
6,1066,290.35,149
6,1066,290.38,51.6
6,1066,290.42,112
6,1066,290.45,84.2
6,1066,290.48,151.2
6,1066,290.51,119.6
6,1066,290.54,126
6,1066,290.57,17.6
6,1066,290.6,160
6,1066,290.64,95
6,1066,290.67,124.8
6,1066,290.7,99.4
6,1066,290.73,51
6,1066,290.76,114.6
6,1066,290.79,159.2
6,1066,290.83,158.8
6,1066,290.86,109.2
6,1066,290.89,75.2
6,1066,290.92,119.6
6,1066,290.95,117.4
6,1066,290.98,175.4
6,1066,291.01,156.4
6,1066,291.05,146.6
6,1066,291.08,168
6,1066,291.11,66.2
6,1066,291.14,90
6,1066,291.17,161.6
6,1066,291.2,50
6,1066,291.23,95.4
6,1066,291.27,122.8
6,1066,291.3,107.6
6,1066,291.33,80.6
6,1066,291.36,92.4
6,1066,291.39,154.6
6,1066,291.42,182.4
6,1066,291.45,23.4
6,1066,291.49,146.6
6,1066,291.52,122.2
6,1066,291.55,49.8
6,1066,291.58,132.4
6,1066,291.61,164.4
6,1066,291.64,66.2
6,1066,291.67,61.8
6,1066,291.71,80.4
6,1066,291.74,168.4
6,1066,291.77,128.6
6,1066,291.8,81.4
6,1066,291.83,115
6,1066,291.86,89.2
6,1066,291.89,113.4
6,1066,291.92,108.2
6,1066,291.96,121.6
6,1066,291.99,62
6,1066,292.02,125.6
6,1066,292.05,145.6
6,1066,292.08,143.4
6,1066,292.11,115.8
6,1066,292.14,86.6
6,1066,292.17,218
6,1066,292.21,94.2
6,1066,292.24,96.8
6,1066,292.27,51.8
6,1066,292.3,71
6,1066,292.33,228.4
6,1066,292.36,130.6
6,1066,292.39,68
6,1066,292.42,111.4
6,1066,292.45,126
6,1066,292.49,139.4
6,1066,292.52,124.2
6,1066,292.55,202.2
6,1066,292.58,101.2
6,1066,292.61,140
6,1066,292.64,80.8
6,1066,292.67,114.2
6,1066,292.7,102.2
6,1066,292.73,110.8
6,1066,292.77,87.4
6,1066,292.8,157.8
6,1066,292.83,284.6
6,1066,292.86,329
6,1066,292.89,244
6,1066,292.92,214.6
6,1066,292.95,164.6
6,1066,292.98,30.8
6,1066,293.01,134.8
6,1066,293.04,60.4
6,1066,293.08,187
6,1066,293.11,207.8
6,1066,293.14,160.6
6,1066,293.17,147.4
6,1066,293.2,62.4
6,1066,293.23,77.8
6,1066,293.26,89
6,1066,293.29,143.4
6,1066,293.32,162.2
6,1066,293.35,106.2
6,1066,293.38,123.8
6,1066,293.42,133.2
6,1066,293.45,148.4
6,1066,293.48,154
6,1066,293.51,141.4
6,1066,293.54,114.4
6,1066,293.57,239.4
6,1066,293.6,196
6,1066,293.63,390.8
6,1066,293.66,404.4
6,1066,293.69,412.6
6,1066,293.72,245.4
6,1066,293.76,217.4
6,1066,293.79,115.8
6,1066,293.82,139.8
6,1066,293.85,113.2
6,1066,293.88,107.8
6,1066,293.91,155.6
6,1066,293.94,105.6
6,1066,293.97,153
6,1066,294,136
6,1066,294.03,117.6
6,1066,294.06,63.6
6,1066,294.09,145
6,1066,294.12,162.2
6,1066,294.16,192.2
6,1066,294.19,124.2
6,1066,294.22,76.8
6,1066,294.25,133.4
6,1066,294.28,157.4
6,1066,294.31,136.4
6,1066,294.34,74.2
6,1066,294.37,58.6
6,1066,294.4,50.6
6,1066,294.43,80.6
6,1066,294.46,178
6,1066,294.49,131.6
6,1066,294.52,103
6,1066,294.55,88
6,1066,294.58,196.6
6,1066,294.62,60
6,1066,294.65,157.2
6,1066,294.68,142.4
6,1066,294.71,189.2
6,1066,294.74,100.6
6,1066,294.77,51
6,1066,294.8,127.4
6,1066,294.83,98.2
6,1066,294.86,85.2
6,1066,294.89,62.2
6,1066,294.92,122
6,1066,294.95,154.8
6,1066,294.98,47.2
6,1066,295.01,170.8
6,1066,295.04,78.8
6,1066,295.07,201
6,1066,295.1,95.2
6,1066,295.13,82.2
6,1066,295.16,110.6
6,1066,295.2,121.2
6,1066,295.23,49.2
6,1066,295.26,109
6,1066,295.29,107
6,1066,295.32,39.2
6,1066,295.35,137.8
6,1066,295.38,120
6,1066,295.41,143.4
6,1066,295.44,64.2
6,1066,295.47,103.4
6,1066,295.5,178.8
6,1066,295.53,74.6
6,1066,295.56,114.8
6,1066,295.59,121
6,1066,295.62,172.8
6,1066,295.65,147
6,1066,295.68,63.6
6,1066,295.71,86
6,1066,295.74,110.2
6,1066,295.77,161.2
6,1066,295.8,97
6,1066,295.83,120.8
6,1066,295.86,110.4
6,1066,295.89,37
6,1066,295.92,100.8
6,1066,295.95,5
6,1066,295.98,99.2
6,1066,296.01,175.6
6,1066,296.05,75.8
6,1066,296.08,74.6
6,1066,296.11,115.2
6,1066,296.14,190.2
6,1066,296.17,132.6
6,1066,296.2,143.2
6,1066,296.23,112.2
6,1066,296.26,100.6
6,1066,296.29,120.6
6,1066,296.32,131.8
6,1066,296.35,122.6
6,1066,296.38,81.2
6,1066,296.41,64.4
6,1066,296.44,74.8
6,1066,296.47,117
6,1066,296.5,165
6,1066,296.53,182.8
6,1066,296.56,181.2
6,1066,296.59,120
6,1066,296.62,111.8
6,1066,296.65,74.2
6,1066,296.68,48.4
6,1066,296.71,70.8
6,1066,296.74,120.6
6,1066,296.77,78.8
6,1066,296.8,97.6
6,1066,296.83,187.2
6,1066,296.86,148.4
6,1066,296.89,154
6,1066,296.92,151.2
6,1066,296.95,76.6
6,1066,296.98,92.8
6,1066,297.01,142.8
6,1066,297.04,167
6,1066,297.07,62.2
6,1066,297.1,126.2
6,1066,297.13,42.2
6,1066,297.16,109
6,1066,297.19,53.2
6,1066,297.22,82.2
6,1066,297.25,50.2
6,1066,297.28,204.2
6,1066,297.31,116.6
6,1066,297.34,70.8
6,1066,297.37,93.8
6,1066,297.4,85.6
6,1066,297.43,113.2
6,1066,297.46,194.8
6,1066,297.49,96.2
6,1066,297.52,129.2
6,1066,297.55,59.6
6,1066,297.58,60
6,1066,297.61,103.4
6,1066,297.64,132
6,1066,297.67,192.4
6,1066,297.7,88.8
6,1066,297.73,11.4
6,1066,297.76,169
6,1066,297.79,69.6
6,1066,297.82,85.2
6,1066,297.85,127
6,1066,297.88,131.6
6,1066,297.91,220
6,1066,297.94,35.4
6,1066,297.97,101.6
6,1066,298,69.8
6,1066,298.02,156
6,1066,298.05,93.4
6,1066,298.08,88.4
6,1066,298.11,159.8
6,1066,298.14,65
6,1066,298.17,95.6
6,1066,298.2,86
6,1066,298.23,70.6
6,1066,298.26,135.8
6,1066,298.29,117.6
6,1066,298.32,212.8
6,1066,298.35,122.6
6,1066,298.38,112.2
6,1066,298.41,99.4
6,1066,298.44,74.4
6,1066,298.47,63.8
6,1066,298.5,78.4
6,1066,298.53,135.2
6,1066,298.56,74
6,1066,298.59,141.6
6,1066,298.62,132
6,1066,298.65,106.2
6,1066,298.68,143.4
6,1066,298.71,79.8
6,1066,298.74,-25.4
6,1066,298.77,52.6
6,1066,298.8,73.2
6,1066,298.83,110.8
6,1066,298.85,93.8
6,1066,298.88,60
6,1066,298.91,120.2
6,1066,298.94,150
6,1066,298.97,162.6
6,1066,299,136.8
6,1066,299.03,124.2
6,1066,299.06,97.8
6,1066,299.09,145.8
6,1066,299.12,146.8
6,1066,299.15,148.6
6,1066,299.18,135.2
6,1066,299.21,178.6
6,1066,299.24,134.8
6,1066,299.27,166.8
6,1066,299.3,133
6,1066,299.33,107
6,1066,299.36,203.4
6,1066,299.39,203.2
6,1066,299.41,187.2
6,1066,299.44,77.4
6,1066,299.47,190.2
6,1066,299.5,153.6
6,1066,299.53,60
6,1066,299.56,191
6,1066,299.59,173.4
6,1066,299.62,73.8
6,1066,299.65,112.6
6,1066,299.68,79.8
6,1066,299.71,151.2
6,1066,299.74,128.6
6,1066,299.77,118.2
6,1066,299.8,182.8
6,1066,299.83,122.2
6,1066,299.85,128.2
6,1066,299.88,151.8
6,1066,299.91,207.2
6,1066,299.94,134
6,1066,299.97,143
6,1066,300,142.2
6,1066,300.03,164.2
6,1066,300.06,117.8
6,1066,300.09,26.8
6,1066,300.12,113
6,1066,300.15,76.4
6,1066,300.18,100.6
6,1066,300.21,52
6,1066,300.23,68.2
6,1066,300.26,131.4
6,1066,300.29,133.2
6,1066,300.32,118.8
6,1066,300.35,140.2
6,1066,300.38,120.8
6,1066,300.41,54.4
6,1066,300.44,98.4
6,1066,300.47,55.2
6,1066,300.5,163.2
6,1066,300.53,122.2
6,1066,300.55,130.6
6,1066,300.58,78.2
6,1066,300.61,109.6
6,1066,300.64,91
6,1066,300.67,175.8
6,1066,300.7,201.2
6,1066,300.73,121.8
6,1066,300.76,180.8
6,1066,300.79,139
6,1066,300.82,145
6,1066,300.85,75.4
6,1066,300.87,80.6
6,1066,300.9,116.8
6,1066,300.93,106.4
6,1066,300.96,102.6
6,1066,300.99,108
6,1066,301.02,94
6,1066,301.05,159.2
6,1066,301.08,135.4
6,1066,301.11,113.6
6,1066,301.13,102.8
6,1066,301.16,54.6
6,1066,301.19,155.4
6,1066,301.22,55
6,1066,301.25,133
6,1066,301.28,91.2
6,1066,301.31,130
6,1066,301.34,105.2
6,1066,301.37,96.4
6,1066,301.39,107.8
6,1066,301.42,152.2
6,1066,301.45,76.4
6,1066,301.48,168.2
6,1066,301.51,134.8
6,1066,301.54,63.8
6,1066,301.57,110.2
6,1066,301.6,153.2
6,1066,301.63,196
6,1066,301.65,114
6,1066,301.68,150.2
6,1066,301.71,173.8
6,1066,301.74,78
6,1066,301.77,72
6,1066,301.8,46.8
6,1066,301.83,127
6,1066,301.86,143
6,1066,301.88,158
6,1066,301.91,91
6,1066,301.94,148.2
6,1066,301.97,209.4
6,1066,302,48.8
6,1066,302.03,48.6
6,1066,302.06,125.4
6,1066,302.09,131.2
6,1066,302.11,92
6,1066,302.14,201.4
6,1066,302.17,73.4
6,1066,302.2,140.4
6,1066,302.23,144.4
6,1066,302.26,99.4
6,1066,302.29,111.4
6,1066,302.31,41.4
6,1066,302.34,59.8
6,1066,302.37,94.8
6,1066,302.4,115.4
6,1066,302.43,143.8
6,1066,302.46,52.2
6,1066,302.49,80.2
6,1066,302.51,134
6,1066,302.54,158.4
6,1066,302.57,92.4
6,1066,302.6,23.8
6,1066,302.63,141.8
6,1066,302.66,116
6,1066,302.69,87.2
6,1066,302.71,108
6,1066,302.74,54.2
6,1066,302.77,87.2
6,1066,302.8,53
6,1066,302.83,66.4
6,1066,302.86,136.6
6,1066,302.89,120.4
6,1066,302.91,100.2
6,1066,302.94,91.4
6,1066,302.97,89.2
6,1066,303,94.6
6,1066,303.03,72.8
6,1066,303.06,101.2
6,1066,303.08,77
6,1066,303.11,85.6
6,1066,303.14,104.2
6,1066,303.17,5.8
6,1066,303.2,95
6,1066,303.23,63.4
6,1066,303.25,127.4
6,1066,303.28,29.2
6,1066,303.31,115.4
6,1066,303.34,117.8
6,1066,303.37,124.2
6,1066,303.4,123.2
6,1066,303.42,105.8
6,1066,303.45,139
6,1066,303.48,88.2
6,1066,303.51,107
6,1066,303.54,86.2
6,1066,303.57,75.2
6,1066,303.59,166.4
6,1066,303.62,42
6,1066,303.65,99.4
6,1066,303.68,163.6
6,1066,303.71,152.4
6,1066,303.74,124.4
6,1066,303.76,73.4
6,1066,303.79,61.6
6,1066,303.82,103
6,1066,303.85,134.8
6,1066,303.88,47.2
6,1066,303.9,91.8
6,1066,303.93,90.8
6,1066,303.96,120.8
6,1066,303.99,123.4
6,1066,304.02,84.6
6,1066,304.05,102
6,1066,304.07,61.2
6,1066,304.1,20.6
6,1066,304.13,94.4
6,1066,304.16,118.4
6,1066,304.19,98.6
6,1066,304.21,87.8
6,1066,304.24,123.4
6,1066,304.27,27
6,1066,304.3,91.2
6,1066,304.33,68.4
6,1066,304.35,31
6,1066,304.38,134.6
6,1066,304.41,150.4
6,1066,304.44,82.6
6,1066,304.47,47.4
6,1066,304.49,136
6,1066,304.52,46
6,1066,304.55,114
6,1066,304.58,109.2
6,1066,304.61,127.2
6,1066,304.63,-8.6
6,1066,304.66,78.4
6,1066,304.69,97.8
6,1066,304.72,102.8
6,1066,304.75,131.2
6,1066,304.77,59.2
6,1066,304.8,115.2
6,1066,304.83,49.4
6,1066,304.86,38.2
6,1066,304.89,36.4
6,1066,304.91,78.6
6,1066,304.94,95.4
6,1066,304.97,-3.2
6,1066,305,110.2
6,1066,305.03,78
6,1066,305.05,83.2
6,1066,305.08,66.8
6,1066,305.11,106
6,1066,305.14,82.2
6,1066,305.16,42.6
6,1066,305.19,172.4
6,1066,305.22,84.4
6,1066,305.25,99
6,1066,305.28,24.8
6,1066,305.3,-17
6,1066,305.33,150.2
6,1066,305.36,10
6,1066,305.39,37.4
6,1066,305.41,26
6,1066,305.44,31
6,1066,305.47,142.2
6,1066,305.5,123.6
6,1066,305.53,78
6,1066,305.55,103.2
6,1066,305.58,81.2
6,1066,305.61,22.4
6,1066,305.64,46.2
6,1066,305.66,70.4
6,1066,305.69,37.4
6,1066,305.72,128.8
6,1066,305.75,102.6
6,1066,305.77,45.8
6,1066,305.8,38.8
6,1066,305.83,43.8
6,1066,305.86,74.8
6,1066,305.88,98.4
6,1066,305.91,114.2
6,1066,305.94,88
6,1066,305.97,94
6,1066,306,68
6,1066,306.02,87.8
6,1066,306.05,69
6,1066,306.08,44.4
6,1066,306.11,37.2
6,1066,306.13,50.6
6,1066,306.16,72.2
6,1066,306.19,121.2
6,1066,306.22,149.6
6,1066,306.24,102.6
6,1066,306.27,78.8
6,1066,306.3,100.2
6,1066,306.33,170.6
6,1066,306.35,145.8
6,1066,306.38,55.2
6,1066,306.41,111.2
6,1066,306.44,42
6,1066,306.46,77.4
6,1066,306.49,122.4
6,1066,306.52,60
6,1066,306.55,92.4
6,1066,306.57,37.6
6,1066,306.6,89
6,1066,306.63,58.2
6,1066,306.65,61.8
6,1066,306.68,-20
6,1066,306.71,91
6,1066,306.74,93.2
6,1066,306.76,47
6,1066,306.79,123.6
6,1066,306.82,121
6,1066,306.85,109.2
6,1066,306.87,32
6,1066,306.9,141.8
6,1066,306.93,54
6,1066,306.96,-14.2
6,1066,306.98,91.8
6,1066,307.01,55.4
6,1066,307.04,-23
6,1066,307.06,12.6
6,1066,307.09,106.4
6,1066,307.12,112.4
6,1066,307.15,106.6
6,1066,307.17,26.8
6,1066,307.2,62.2
6,1066,307.23,110.6
